0.0, 1200.0, 1.0, 1200.0, 1.0, 1133.3333333333333, 0.0, 1133.3333333333333
1.0, 1200.0, 233.33333333333334, 1200.0, 233.33333333333334, 1133.3333333333333, 1.0, 1133.3333333333333
233.33333333333334, 1200.0, 466.6666666666667, 1200.0, 466.6666666666667, 1133.3333333333333, 233.33333333333334, 1133.3333333333333
466.6666666666667, 1200.0, 700.0, 1200.0, 700.0, 1133.3333333333333, 466.6666666666667, 1133.3333333333333
700.0, 1200.0, 933.3333333333334, 1200.0, 933.3333333333334, 1133.3333333333333, 700.0, 1133.3333333333333
933.3333333333334, 1200.0, 952.0, 1200.0, 952.0, 1133.3333333333333, 933.3333333333334, 1133.3333333333333
952.0, 1200.0, 970.6666666666666, 1200.0, 970.6666666666666, 1133.3333333333333, 952.0, 1133.3333333333333
970.6666666666666, 1200.0, 989.3333333333334, 1200.0, 989.3333333333334, 1133.3333333333333, 970.6666666666666, 1133.3333333333333
989.3333333333334, 1200.0, 1008.0, 1200.0, 1008.0, 1133.3333333333333, 989.3333333333334, 1133.3333333333333
1008.0, 1200.0, 1026.6666666666667, 1200.0, 1026.6666666666667, 1133.3333333333333, 1008.0, 1133.3333333333333
1026.6666666666667, 1200.0, 1045.3333333333333, 1200.0, 1045.3333333333333, 1133.3333333333333, 1026.6666666666667, 1133.3333333333333
1045.3333333333333, 1200.0, 1064.0000000000002, 1200.0, 1064.0000000000002, 1133.3333333333333, 1045.3333333333333, 1133.3333333333333
1064.0000000000002, 1200.0, 1082.6666666666667, 1200.0, 1082.6666666666667, 1133.3333333333333, 1064.0000000000002, 1133.3333333333333
1082.6666666666667, 1200.0, 1101.3333333333333, 1200.0, 1101.3333333333333, 1133.3333333333333, 1082.6666666666667, 1133.3333333333333
1101.3333333333333, 1200.0, 1120.0, 1200.0, 1120.0, 1133.3333333333333, 1101.3333333333333, 1133.3333333333333
1120.0, 1200.0, 1138.6666666666667, 1200.0, 1138.6666666666667, 1133.3333333333333, 1120.0, 1133.3333333333333
1138.6666666666667, 1200.0, 1157.3333333333333, 1200.0, 1157.3333333333333, 1133.3333333333333, 1138.6666666666667, 1133.3333333333333
1157.3333333333333, 1200.0, 1176.0, 1200.0, 1176.0, 1133.3333333333333, 1157.3333333333333, 1133.3333333333333
1176.0, 1200.0, 1194.6666666666667, 1200.0, 1194.6666666666667, 1133.3333333333333, 1176.0, 1133.3333333333333
1194.6666666666667, 1200.0, 1213.3333333333333, 1200.0, 1213.3333333333333, 1133.3333333333333, 1194.6666666666667, 1133.3333333333333
1213.3333333333333, 1200.0, 1232.0, 1200.0, 1232.0, 1133.3333333333333, 1213.3333333333333, 1133.3333333333333
1232.0, 1200.0, 1250.6666666666667, 1200.0, 1250.6666666666667, 1133.3333333333333, 1232.0, 1133.3333333333333
1250.6666666666667, 1200.0, 1269.333333333333, 1200.0, 1269.333333333333, 1133.3333333333333, 1250.6666666666667, 1133.3333333333333
1269.333333333333, 1200.0, 1288.0, 1200.0, 1288.0, 1133.3333333333333, 1269.333333333333, 1133.3333333333333
1288.0, 1200.0, 1306.6666666666667, 1200.0, 1306.6666666666667, 1133.3333333333333, 1288.0, 1133.3333333333333
1306.6666666666667, 1200.0, 1325.3333333333333, 1200.0, 1325.3333333333333, 1133.3333333333333, 1306.6666666666667, 1133.3333333333333
1325.3333333333333, 1200.0, 1344.0, 1200.0, 1344.0, 1133.3333333333333, 1325.3333333333333, 1133.3333333333333
1344.0, 1200.0, 1362.6666666666667, 1200.0, 1362.6666666666667, 1133.3333333333333, 1344.0, 1133.3333333333333
1362.6666666666667, 1200.0, 1381.3333333333333, 1200.0, 1381.3333333333333, 1133.3333333333333, 1362.6666666666667, 1133.3333333333333
1381.3333333333333, 1200.0, 1400.0, 1200.0, 1400.0, 1133.3333333333333, 1381.3333333333333, 1133.3333333333333
1400.0, 1200.0, 1418.6666666666667, 1200.0, 1418.6666666666667, 1133.3333333333333, 1400.0, 1133.3333333333333
1418.6666666666667, 1200.0, 1437.3333333333333, 1200.0, 1437.3333333333333, 1133.3333333333333, 1418.6666666666667, 1133.3333333333333
1437.3333333333333, 1200.0, 1456.0, 1200.0, 1456.0, 1133.3333333333333, 1437.3333333333333, 1133.3333333333333
1456.0, 1200.0, 1474.6666666666667, 1200.0, 1474.6666666666667, 1133.3333333333333, 1456.0, 1133.3333333333333
1474.6666666666667, 1200.0, 1493.3333333333333, 1200.0, 1493.3333333333333, 1133.3333333333333, 1474.6666666666667, 1133.3333333333333
1493.3333333333333, 1200.0, 1512.0, 1200.0, 1512.0, 1133.3333333333333, 1493.3333333333333, 1133.3333333333333
1512.0, 1200.0, 1530.666666666667, 1200.0, 1530.666666666667, 1133.3333333333333, 1512.0, 1133.3333333333333
1530.666666666667, 1200.0, 1549.3333333333335, 1200.0, 1549.3333333333335, 1133.3333333333333, 1530.666666666667, 1133.3333333333333
1549.3333333333335, 1200.0, 1568.0000000000002, 1200.0, 1568.0000000000002, 1133.3333333333333, 1549.3333333333335, 1133.3333333333333
1568.0000000000002, 1200.0, 1586.6666666666667, 1200.0, 1586.6666666666667, 1133.3333333333333, 1568.0000000000002, 1133.3333333333333
1586.6666666666667, 1200.0, 1605.3333333333333, 1200.0, 1605.3333333333333, 1133.3333333333333, 1586.6666666666667, 1133.3333333333333
1605.3333333333333, 1200.0, 1624.0, 1200.0, 1624.0, 1133.3333333333333, 1605.3333333333333, 1133.3333333333333
1624.0, 1200.0, 1642.6666666666667, 1200.0, 1642.6666666666667, 1133.3333333333333, 1624.0, 1133.3333333333333
1642.6666666666667, 1200.0, 1661.3333333333333, 1200.0, 1661.3333333333333, 1133.3333333333333, 1642.6666666666667, 1133.3333333333333
1661.3333333333333, 1200.0, 1680.0, 1200.0, 1680.0, 1133.3333333333333, 1661.3333333333333, 1133.3333333333333
1680.0, 1200.0, 1698.6666666666665, 1200.0, 1698.6666666666665, 1133.3333333333333, 1680.0, 1133.3333333333333
1698.6666666666665, 1200.0, 1717.333333333333, 1200.0, 1717.333333333333, 1133.3333333333333, 1698.6666666666665, 1133.3333333333333
1717.333333333333, 1200.0, 1735.9999999999998, 1200.0, 1735.9999999999998, 1133.3333333333333, 1717.333333333333, 1133.3333333333333
1735.9999999999998, 1200.0, 1754.6666666666667, 1200.0, 1754.6666666666667, 1133.3333333333333, 1735.9999999999998, 1133.3333333333333
1754.6666666666667, 1200.0, 1773.3333333333333, 1200.0, 1773.3333333333333, 1133.3333333333333, 1754.6666666666667, 1133.3333333333333
1773.3333333333333, 1200.0, 1792.0, 1200.0, 1792.0, 1133.3333333333333, 1773.3333333333333, 1133.3333333333333
1792.0, 1200.0, 1810.6666666666667, 1200.0, 1810.6666666666667, 1133.3333333333333, 1792.0, 1133.3333333333333
1810.6666666666667, 1200.0, 1829.3333333333333, 1200.0, 1829.3333333333333, 1133.3333333333333, 1810.6666666666667, 1133.3333333333333
1829.3333333333333, 1200.0, 1848.0, 1200.0, 1848.0, 1133.3333333333333, 1829.3333333333333, 1133.3333333333333
1848.0, 1200.0, 1866.6666666666667, 1200.0, 1866.6666666666667, 1133.3333333333333, 1848.0, 1133.3333333333333
1866.6666666666667, 1200.0, 1928.888888888889, 1200.0, 1928.888888888889, 1133.3333333333333, 1866.6666666666667, 1133.3333333333333
1928.888888888889, 1200.0, 1991.111111111111, 1200.0, 1991.111111111111, 1133.3333333333333, 1928.888888888889, 1133.3333333333333
1991.111111111111, 1200.0, 2053.3333333333335, 1200.0, 2053.3333333333335, 1133.3333333333333, 1991.111111111111, 1133.3333333333333
2053.3333333333335, 1200.0, 2115.5555555555557, 1200.0, 2115.5555555555557, 1133.3333333333333, 2053.3333333333335, 1133.3333333333333
2115.5555555555557, 1200.0, 2177.777777777778, 1200.0, 2177.777777777778, 1133.3333333333333, 2115.5555555555557, 1133.3333333333333
2177.777777777778, 1200.0, 2240.0, 1200.0, 2240.0, 1133.3333333333333, 2177.777777777778, 1133.3333333333333
2240.0, 1200.0, 2302.222222222222, 1200.0, 2302.222222222222, 1133.3333333333333, 2240.0, 1133.3333333333333
2302.222222222222, 1200.0, 2364.4444444444443, 1200.0, 2364.4444444444443, 1133.3333333333333, 2302.222222222222, 1133.3333333333333
2364.4444444444443, 1200.0, 2426.6666666666665, 1200.0, 2426.6666666666665, 1133.3333333333333, 2364.4444444444443, 1133.3333333333333
2426.6666666666665, 1200.0, 2488.8888888888887, 1200.0, 2488.8888888888887, 1133.3333333333333, 2426.6666666666665, 1133.3333333333333
2488.8888888888887, 1200.0, 2551.1111111111113, 1200.0, 2551.1111111111113, 1133.3333333333333, 2488.8888888888887, 1133.3333333333333
